"month","day","year","subplot_code","transect_section_letter","code_of_piece","diameter_width.mm","diameter_height.mm","penetration.200mm","penetration.200mm.1","orientation_degrees","inclination","branchfall","uniqid","tag","notes","observer","RT","RR","TT","TC","TS","TV","MC","MS","suspended","soil_contact","years_present","first_appearance","last_ppearance","coded_notes"
2,28,2023,"26,17","N","26,17N.2.1",458,412,NA,NA,144,3.9,"1","fallen197",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
2,16,2023,"26,21","M","26,21M.9.1",418,NA,NA,NA,24,8.5,"1","fallen199",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,16,2023,"26,21","P","26,21P.3.1",323,NA,NA,NA,240,4.3,"2","fallen200",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,28,2023,"28,16","G","28,16G.7.2",503,NA,NA,NA,228,6.1,"1","fallen201","3858",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,28,2023,"29,13","F","29,13F.8.1",468,NA,NA,NA,270,1.9,"1","fallen206","3732",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2018,2024,""
2,28,2023,"29,13","L","29,13L.19.1",255,NA,NA,NA,278,2.5,"1","fallen207","3556",NA,"V",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,5,2019,2023,""
3,2,2023,"31,16","B","31,16B.22.1",489,NA,NA,NA,218,8.6,"1","fallen209","3188",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,3,2022,2024,""
3,2,2023,"31,16","D","31,16D.9.1",413,NA,NA,NA,218,5.4,"1","fallen210",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2023,"31,16","I","31,16I.19.1",371,NA,NA,NA,272,11.6,"1","fallen211","3184",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2019,2024,""
3,2,2023,"31,16","L","31,16L.21.1",288,NA,NA,NA,120,3.7,"1","fallen213","3184",NA,"E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2021,2023,""
2,28,2023,"31,21","G","31,21G.21.1",276,111,NA,NA,280,15.8,"2","fallen214","3441",NA,"V",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE",3,2021,2023,""
2,28,2023,"31,21","J","31,21J.23.1",456,NA,NA,NA,198,5.1,"2","fallen215","3451",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,2,2023,2024,""
3,2,2023,"32,07","A","32,07A.23.1",1979,NA,NA,NA,110,42,"1","fallen216","2999",NA,"E",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2023,2024,""
3,2,2023,"32,07","B","32,07B.23.1",257,NA,NA,NA,188,2.5,"2","fallen217",NA,"Es el mismo que O 23-4","E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2023,2024,""
3,2,2023,"32,07","B","32,07B.23.2",813,NA,NA,NA,258,4.9,"2","fallen218","2999",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2023,2024,""
3,2,2023,"32,07","B","32,07B.23.3",363,NA,NA,NA,278,6.7,"2","fallen219","2999",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2023,2024,""
3,2,2023,"32,07","C","32,07C.23.1",383,NA,NA,NA,280,2.5,"2","fallen221","2999",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2023,2024,""
3,2,2023,"32,07","C","32,07C.23.2",256,NA,NA,NA,298,5.1,"2","fallen222","2999",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,1,2023,2023,""
3,2,2023,"32,07","M","32,07M.23.1",1884,NA,NA,NA,190,2.6,"1","fallen224","2999","Ceiba","E",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2023,2024,""
3,2,2023,"32,07","O","32,07O.23.1",1473,NA,NA,NA,190,4.3,"1","fallen225","2999",NA,"E",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2023,2024,""
3,2,2023,"32,07","O","32,07O.23.2",458,560,NA,NA,320,34,"2","fallen226","2999",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2023,2024,""
3,2,2023,"32,07","O","32,07O.23.3",657,865,NA,NA,284,42.5,"2","fallen227","2999",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2023,2024,""
3,2,2023,"32,07","O","32,07O.23.4",268,267,NA,NA,200,3.3,"1","fallen228",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2023,2024,""
2,28,2023,"32,24","H","32,24H.22.1",382,NA,NA,NA,NA,NA,"2","fallen232","109843",NA,"V",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,3,2022,2024,""
3,2,2023,"33,12","D","33,12D.22.1",466,NA,NA,NA,256,0.7,"2","fallen233","3037",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2022,2024,""
3,2,2023,"33,12","G","33,12G.2.1",898,NA,NA,NA,330,5.2,"1","fallen234",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2023,"33,12","J","33,12J.9.1",651,NA,NA,NA,10,1,"0","fallen235",NA,NA,"E",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2023,"33,12","K","33,12K.22.1",333,NA,NA,NA,130,0.2,"1","fallen237","832406",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2022,2024,""
3,1,2023,"34,04","D","34,04D.20.1",918,968,NA,NA,296,2.3,"1","fallen239","2600",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",5,2020,2024,""
3,1,2023,"34,04","E","34,04E.7.1",232,293,NA,NA,134,9.7,"2","fallen240","2919",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",7,2017,2023,""
3,1,2023,"34,04","O","34,04O.20.1",320,NA,NA,NA,180,8,"2","fallen241","2600",NA,"E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,1,2023,2023,""
3,1,2023,"34,04","L","34,04L.0.1",551,NA,NA,NA,278,1.5,"0","fallen242",NA,NA,"E",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,1,2023,"34,04","M","34,04M.19.1",218,222,NA,NA,266,8.7,"0","fallen243","2274",NA,"E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",6,2019,2024,""
3,2,2023,"34,15","L","34,15L.21.2",367,NA,NA,NA,NA,NA,"1","fallen246","3692",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2021,2023,""
3,2,2023,"35,17","J","35,17J.21.1",243,NA,NA,NA,184,2.8,"0","fallen249",NA,NA,"V",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2021,2023,""
3,2,2023,"35,17","K","35,17K.21.1",438,447,NA,NA,302,5.3,"1","fallen250","2466",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",4,2021,2024,""
3,2,2023,"35,17","N","35,17N.21.1",452,NA,NA,NA,284,7.2,"1","fallen251","2466",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2021,2024,""
3,1,2023,"36,04","H","36,04H.22.1",541,509,NA,NA,220,0.5,"1","fallen252","80756",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",3,2022,2024,""
3,1,2023,"36,04","I","36,04I.19.1",701,NA,NA,NA,278,1.2,"1","fallen253","2274",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,6,2019,2024,""
3,2,2023,"36,10","B","36,10B.5.1",758,NA,NA,NA,232,1.6,"1","fallen254","2309",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,2,2023,"37,17","A","37,17A.22.1",223,175,NA,NA,62,14.6,"0","fallen255","2145",NA,"V",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE",3,2022,2024,""
3,1,2023,"39,07","I","39,07I.23.1",262,263,NA,NA,290,12.5,NA,"fallen262",NA,NA,"E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2023,2024,""
3,1,2023,"39,07","J","39,07J.20.1",353,NA,NA,NA,198,1.6,"0","fallen263","66360",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,4,2020,2023,""
3,1,2023,"39,07","L","39,07L.21–1",747,NA,NA,NA,108,14.9,"1","fallen264","66360",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2021,2024,""
3,1,2023,"39,07","M","39,07M.21.3",388,427,NA,NA,98,38,"0","fallen265","66360",NA,"E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",4,2021,2024,""
3,1,2023,"39,07","M","39,07M.21.1",349,NA,NA,NA,136,6.3,"0","fallen266","66360",NA,"E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,5,2021,2024,""
3,1,2023,"39,07","M","39,07M.21.2",733,679,NA,NA,164,7.6,"1","fallen267","66360",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",4,2021,2024,""
3,3,2023,"39,15","B","39,15B.23.1",252,256,NA,NA,170,13.7,"0","fallen268",NA,"HURACR","R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE","TRUE","FALSE",2,2023,2024,""
3,3,2023,"39,15","C","39,15C.23.1",250,NA,NA,NA,40,9.7,"0","fallen269",NA,"TRI2TU","E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2023,2024,""
3,3,2023,"41,24","I","41,24I.4.1",730,922,NA,NA,300,4.3,"1","fallen270","1749",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"42,12","A","42,12A.9.2",582,566,NA,NA,75,16.2,"1","fallen271",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"42,12","P","42,12P.23.1",250,235,NA,NA,174,2.7,"1","fallen273","1256",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2023,2024,""
3,3,2023,"42,21","O","42,21O.22.1",394,NA,NA,NA,260,2.5,"0","fallen274","1333",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,3,2022,2024,""
3,3,2023,"42,21","B","42,21B.22.1",290,NA,NA,NA,248,NA,"0","fallen277","1333",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,3,2022,2024,""
3,6,2023,"43,10","B","43,10B.9.1",454,NA,NA,NA,174,7.7,"1","fallen278",NA,"Muestra rajada","E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,"AA;"
3,6,2023,"43,10","I","43,10I.0.1",221,239,NA,NA,308,8.5,"0","fallen279","1246",NA,"E",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"44,07","C","44,07C.20.1",300,NA,NA,NA,122,4.4,"1","fallen282","41007",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2020,2023,""
3,6,2023,"44,07","F","44,07F.20.1",288,NA,NA,NA,122,11.5,"1","fallen283","41007",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,5,2020,2024,""
3,6,2023,"44,07","G","44,07G.9.2",1190,NA,NA,NA,50,14.3,"1","fallen284",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,6,2023,"44,07","J","44,07J.9.1",917,1019,NA,NA,70,3.6,"0","fallen285",NA,NA,"V",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"44,07","N","44,07N.9.1",312,NA,NA,NA,68,1.5,"1","fallen286",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,6,2023,"44,13","B","44,13B.9.1",248,NA,NA,NA,118,6.9,"0","fallen287",NA,NA,"E",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,6,2023,"44,13","J","44,13J.9.1",522,519,NA,NA,160,6,"1","fallen289",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"44,20","G","44,20G.19.1",291,NA,NA,NA,216,3.6,"1","fallen290","1030",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,6,2019,2024,""
3,6,2023,"44,20","J","44,20J.19.1",330,NA,NA,NA,NA,0.5,"1","fallen291","1030",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2019,2024,""
3,6,2023,"44,20","L","44,20L.22.1",453,NA,NA,NA,100,1.5,"1","fallen292","967",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2022,2024,""
3,6,2023,"44,23","A","44,23A.9.2",232,NA,NA,NA,130,31,"0","fallen296",NA,NA,"E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,6,2023,"44,23","C","44,23C.9.1",469,NA,NA,NA,124,7.9,"1","fallen297",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,6,2023,"44,23","F","44,23F.9.1",503,487,NA,NA,120,12.9,"1","fallen298",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"44,23","H","44,23H.5.1",302,NA,NA,NA,190,7.7,"1","fallen300","1005",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2017,2023,""
3,6,2023,"44,23","I","44,23I.6.1",280,NA,NA,NA,199,4.7,"1","fallen301","1005",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2017,2023,""
3,6,2023,"44,23","K","44,23K.3.1",373,179,NA,NA,130,6.6,"1","fallen303","983",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"44,23","N","44,23N.3.1",327,NA,NA,NA,130,2.2,"1","fallen304","983",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,7,2023,"45,05","L","45,05L.4.1",293,NA,NA,NA,134,2.7,"0","fallen310","800",NA,"V",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,7,2023,"45,05","L","45,05L.7.1",290,305,NA,NA,114,4.5,"1","fallen311","796",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"46,01","L","46,01L.9.1",355,NA,NA,NA,118,5.1,"1","fallen312",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,8,2023,"46,21","F","46,21F.21.1",476,NA,NA,NA,86,1.2,"1","fallen313","687",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2021,2023,""
3,8,2023,"46,21","K","46,21K.21.1",284,NA,NA,NA,360,8.6,"1","fallen314","628",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2021,2024,""
3,7,2023,"47,05","D","47,05D.23.1",415,399,NA,NA,276,15.6,"0","fallen315","503",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2023,2024,""
3,7,2023,"47,05","D","47,05D.23.2",378,409,NA,NA,290,0.8,"0","fallen316","503",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2023,2024,""
3,7,2023,"47,05","D","47,05D.23.3",510,NA,NA,NA,240,29,"0","fallen317","503",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2023,2024,""
3,7,2023,"47,05","D","47,05D.23.4",268,393,NA,NA,250,32,"0","fallen318","503",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2023,2024,""
3,7,2023,"47,05","E","47,05E.23.1",790,NA,NA,NA,168,5.5,"0","fallen319","503",NA,"E",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2023,2024,""
3,7,2023,"47,10","E","47,10E.7.2",230,167,NA,NA,160,14.4,"0","fallen320","763",NA,"V",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,7,2023,"47,10","E","47,10E.20.1",314,NA,NA,NA,220,4.4,"1","fallen321","446310",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,5,2020,2024,""
3,7,2023,"47,10","N","47,10N.21.1",286,NA,NA,NA,114,9.3,"1","fallen324","21522",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2021,2024,""
3,7,2023,"47,17","D","47,17D.9.1",265,99,NA,NA,340,8.2,"1","fallen328",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",7,2017,2023,""
3,6,2023,"49,01","A","49,01A.9.1",297,61,NA,NA,280,16.5,"0","fallen330",NA,"Las medidas de A 9-3 y A9-1 están invertidas corregir","V",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
3,6,2023,"49,01","A","49,01A.9.3",834,NA,NA,NA,280,0.6,"1","fallen331",NA,"Invertir las medidas","V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,6,2023,"49,01","A","49,01A.9.4",248,NA,NA,NA,110,4.2,"0","fallen332",NA,NA,"V",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,6,2023,"49,01","B","49,01B.9.1",247,46,NA,NA,22,13.8,"1","fallen333","47",NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
3,7,2023,"49,12","I","49,12I.9.1",201,NA,NA,NA,320,0.3,"1","fallen338",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2017,2023,""
3,7,2023,"49,17","D","49,17D.22.1",498,345,NA,NA,114,2.4,"1","fallen339","366",NA,"V",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",3,2022,2024,""
3,7,2023,"49,17","D","49,17D.22.2",210,215,NA,NA,154,7.4,"0","fallen340","366",NA,"V",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2022,2023,""
3,7,2023,"49,24","B","49,24B.20.1",338,300,NA,NA,158,10.9,"1","fallen345","129102",NA,"V",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",4,2020,2023,""
3,7,2023,"49,24","G","49,24G.20.1",498,NA,NA,NA,90,8.1,"1","fallen346",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,5,2020,2024,""
3,7,2023,"49,24","O","49,24O.22.1",228,251,NA,NA,154,23.5,"1","fallen347",NA,NA,"V",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2022,2023,""
3,7,2023,"49,24","O","49,24O.22.2",218,230,NA,NA,260,6.9,"1","fallen348",NA,NA,"V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",3,2022,2024,""
2,14,2024,"01,21","M","01,21M.0.1",437,NA,NA,NA,360,11.4,"1","fallen001",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,14,2024,"01,24","M","01,24M.22.1",240,267,NA,NA,232,19.4,"1","fallen002","259333",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",3,2022,2024,""
2,15,2024,"02,16","A","02,16A.23.1",213,214,NA,NA,320,36.3,"1","fallen004","252789","Error en la ubicación anterior. Son 320 grados","E",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2023,2024,""
2,15,2024,"02,16","B","02,16B.9.1",236,NA,NA,NA,70,1.9,"0","fallen005",NA,NA,"E",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,15,2024,"02,16","D","02,16D.22.1",319,240,NA,NA,80,24.8,"1","fallen006",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",3,2022,2024,""
2,15,2024,"02,16","D","02,16D.9.1",431,NA,NA,NA,220,3.5,"1","fallen007",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,16,2024,"03,09","D","03,09D.22.1",333,NA,NA,NA,115,1.6,"2","fallen009","8040",NA,"E",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,3,2022,2024,""
2,16,2024,"03,09","E","03,09E.22.1",389,NA,NA,NA,28,2.4,"1","fallen010","8302",NA,"E",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,3,2022,2024,""
2,16,2024,"03,09","J","03,09J.21.1",271,300,NA,NA,30,41.3,"1","fallen011","8048",NA,"E",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",4,2021,2024,""
2,15,2024,"03,12","D","03,12D.21.1",295,NA,NA,NA,104,1.2,"1","fallen012","252102",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2021,2024,""
2,15,2024,"03,12","E","03,12E.21.1",310,NA,NA,NA,155,1.2,"1","fallen013",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2021,2024,""
2,14,2024,"03,23","B","03,23B.20.1",370,NA,NA,NA,360,7,"1","fallen015",NA,NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,5,2020,2024,""
2,14,2024,"03,23","F","03,23F.21.1",213,NA,NA,NA,150,10,"2","fallen016","402799",NA,"E",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,4,2021,2024,""
2,14,2024,"03,23","I","03,23I.23.1",227,211,NA,NA,310,15.2,"1","fallen017","8166",NA,"E",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"TRUE","FALSE","TRUE","FALSE",2,2023,2024,""
2,20,2024,"05,03","G","05,03G.8.1",530,NA,NA,NA,264,11.4,"2","fallen018","240714",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2018,2024,""
2,20,2024,"05,03","K","05,03K.6.1",338,NA,NA,NA,290,1.2,"2","fallen019","7330",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,20,2024,"05,03","L","05,03L.8.3",366,NA,NA,NA,345,2.5,"1","fallen021","7621",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2018,2024,""
2,13,2024,"05,03","M","05,03M.8.3",202,NA,NA,NA,340,3.7,"0","fallen022","7621",NA,"E",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2018,2024,""
2,20,2024,"05,03","M","05,03M.6.1",424,NA,NA,NA,280,1.2,"2","fallen023","7330",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,20,2024,"05,03","M","05,03M.8.1",283,306,NA,NA,320,15.1,"2","fallen024","7621",NA,"E",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",7,2018,2024,""
2,20,2024,"05,03","P","05,03P.21.1",265,NA,NA,NA,200,2.5,"2","fallen026","7621",NA,"E",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2021,2024,""
