"month","day","year","subplot_code","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","coded_notes"
2,26,2021,"07,20","P","07,20P.21.2",397,NA,12.1,1.3,NA,NA,1,"standing059","7185","Fue impactado por rayo","V","TRUE","FALSE",""
2,24,2021,"08,06","M","08,06M.21.1",338,329,29.7,1.3,NA,NA,1,"standing061","7029",NA,"E","TRUE","FALSE",""
2,24,2021,"08,06","M","08,06M.21.2",785,763,2.8,1.3,NA,NA,2,"standing062","7030",NA,"E","FALSE","TRUE",""
2,24,2021,"09,12","F","09,12F.21.1",202,NA,14.5,1.3,NA,NA,2,"standing064","808233",NA,"E","TRUE","FALSE",""
2,26,2021,"10,20","H","10,20H.4.1",340,NA,12.1,1.3,NA,NA,2,"standing066","6849",NA,"V","FALSE","TRUE",""
2,26,2021,"12,23","E","12,23E.21.1",297,NA,11.6,1.3,NA,NA,2,"standing070","6472",NA,"V","TRUE","FALSE",""
3,2,2021,"13,16","A","13,16A.20.1",772,NA,31.7,1.3,NA,NA,1,"standing071","6163",NA,"E","TRUE","FALSE",""
3,2,2021,"13,16","L","13,16L.20.1",244,NA,6.9,1.3,NA,NA,2,"standing073","6154",NA,"E","TRUE","FALSE",""
3,2,2021,"14,11","E","14,11E.9.1",352,199,0.63,0.37,NA,NA,2,"standing074",NA,NA,"E","FALSE","TRUE",""
3,2,2021,"14,14","K","14,14K.21.1",225,165,2,1.3,NA,NA,2,"standing075","814223",NA,"E","TRUE","FALSE",""
3,2,2021,"15,07","G","15,07G.5.1",519,444,6.5,1.3,NA,NA,2,"standing079","5960",NA,"E","FALSE","TRUE",""
3,2,2021,"16,05","G","16,05G.21.1",207,172,7.4,1.3,NA,NA,2,"standing081","515094",NA,"E","TRUE","FALSE",""
3,2,2021,"16,12","C","16,12C.2.1",407,217,0.95,0.7,NA,NA,2,"standing084",NA,NA,"E","FALSE","TRUE",""
3,2,2021,"17,01","I","17,01I.0.1",483,252,0.4,0.3,NA,NA,2,"standing085",NA,NA,"E","FALSE","TRUE",""
3,2,2021,"17,01","J","17,01J.20.1",278,242,4.7,1.3,NA,NA,1,"standing086","175172","Correguir la posicion, esta es en K","E","FALSE","TRUE",""
3,2,2021,"17,01","K","17,01K.21.1",319,242,8.7,1.3,NA,NA,2,"standing087","5587",NA,"E","TRUE","FALSE",""
3,2,2021,"17,01","O","17,01O.21.1",385,NA,11.7,1.3,NA,NA,2,"standing088","5594",NA,"E","TRUE","FALSE",""
3,2,2021,"17,01","O","17,01O.21.2",359,NA,13.5,1.3,NA,NA,2,"standing089","5597",NA,"E","TRUE","FALSE",""
3,10,2021,"17,08","N","17,08N.21.1",566,527,6.3,2.9,NA,NA,2,"standing091","5542","Escalera","E",NA,NA,""
3,3,2021,"18,23","O","18,23O.2.1",536,524,7.5,1.3,NA,NA,2,"standing092","5421",NA,"E","FALSE","TRUE",""
3,3,2021,"19,12","E","19,12E.19.1",529,327,1.3,0.7,NA,NA,2,"standing095","5332","Quebrado a 1.3m","E","FALSE","TRUE",""
3,3,2021,"19,12","N","19,12N.20.1",224,NA,2,1.3,NA,NA,0,"standing097","619102",NA,"E","TRUE","FALSE",""
3,3,2021,"19,16","D","19,16D.20.1",227,191,11,1.3,NA,NA,2,"standing098","172117",NA,"E","TRUE","FALSE",""
3,10,2021,"19,16","N","19,16N.20.1",372,367,3.3,3,NA,NA,1,"standing099","167104","Escalera","E","TRUE","FALSE",""
3,10,2021,"19,16","P","19,16P.20.1",635,609,8.8,3,NA,NA,1,"standing100","5177","Escalera","E","TRUE","FALSE",""
3,3,2021,"19,19","C","19,19C.21.1",608,627,7.6,1.3,NA,NA,2,"standing102","5380",NA,"E","TRUE","FALSE",""
3,3,2021,"19,19","D","19,19D.19.1",316,265,6.5,1.3,NA,NA,2,"standing103","5381",NA,"E","TRUE","FALSE",""
3,3,2021,"19,19","F","19,19F.3.1",539,469,1.1,0.5,NA,NA,2,"standing105","172649",NA,"E","FALSE","TRUE",""
3,3,2021,"21,08","C","21,08C.8.1",267,154,0.8,0.4,NA,NA,2,"standing108","5003","Parte principal del tronco se cayó. Quedo solo la base del árbol. perdio madera y corteza","E","FALSE","TRUE",""
3,3,2021,"21,08","P","21,08P.2.1",365,238,0.43,0.3,NA,NA,2,"standing109","4909",NA,"E","FALSE","TRUE",""
3,3,2021,"21,10","O","21,10O.4.1",222,186,3.5,1.3,NA,NA,2,"standing110","156491",NA,"E","FALSE","TRUE",""
3,3,2021,"21,15","J","21,15J.21.1",766,639,32.2,1.3,NA,NA,0,"standing112","5041",NA,"E","TRUE","FALSE",""
3,3,2021,"21,17","B","21,17B.19.1",399,366,14.7,1.3,NA,NA,2,"standing113","4867",NA,"E","TRUE","FALSE",""
3,3,2021,"22,19","D","22,19D.8.1",297,267,7.1,1.3,NA,NA,2,"standing114","4855",NA,"E","FALSE","TRUE",""
3,4,2021,"23,03","K","23,03K.9.1",304,258,4.8,1.3,NA,NA,2,"standing117",NA,NA,"E","TRUE","FALSE",""
3,4,2021,"23,06","I","23,06I.20.1",561,497,18.2,1.6,NA,NA,1,"standing118","4671",NA,"E","TRUE","FALSE",""
3,4,2021,"23,06","J","23,06J.19.1",229,207,2.8,1.3,NA,NA,2,"standing119","151130",NA,"E","TRUE","FALSE",""
3,4,2021,"23,06","K","23,06K.5.1",502,487,24,1.3,NA,NA,1,"standing120","4585",NA,"E","FALSE","TRUE",""
3,4,2021,"23,06","K","23,06K.8.1",339,234,1.7,1.3,NA,NA,2,"standing121","4584",NA,"E","FALSE","TRUE",""
3,3,2021,"23,17","O","23,17O.3.1",303,167,1.05,0.55,NA,NA,1,"standing124","4519",NA,"E","FALSE","TRUE",""
2,22,2021,"23,23","A","23,23A.20.1",232,140,5.4,1.3,NA,NA,2,"standing125","148686",NA,"R","FALSE","TRUE",""
2,22,2021,"23,23","P","23,23P.2.1",746,630,1.8,1.3,NA,NA,2,"standing126",NA,NA,"R","FALSE","TRUE",""
3,4,2021,"24,09","E","24,09E.6.1",223,183,2.5,1.3,NA,NA,2,"standing127","146393",NA,"E","FALSE","TRUE",""
3,4,2021,"24,09","I","24,09I.6.1",259,143,1.4,1.3,NA,NA,2,"standing128","146601",NA,"E","FALSE","TRUE",""
3,10,2021,"24,15","K","24,15K.20.1",733,682,31.2,3,NA,NA,1,"standing129","4394","El POMesta equivocado a 1.3m, es arbol con escalera","E","TRUE","FALSE",""
3,3,2021,"24,15","O","24,15O.8.1",368,276,0.95,0.45,NA,NA,0,"standing130","4386",NA,"E","FALSE","TRUE",""
3,4,2021,"26,08","G","26,08G.21.1",397,292,15,1.3,NA,NA,1,"standing131","4219",NA,"E","TRUE","FALSE",""
3,4,2021,"26,08","I","26,08I.20.1",209,135,2.3,1.3,NA,NA,2,"standing132","136229",NA,"E","TRUE","FALSE",""
3,10,2021,"26,17","C","26,17C.20.1",2100,NA,4.8,3.5,NA,NA,2,"standing133",NA,"Mide 2110 mm de diámetro medida con cinta diámetro a  3.5m de altura. Árbol perdió paté del tronco.","E",NA,NA,""
2,22,2021,"26,21","B","26,21B.5.1",286,261,4.7,1.3,NA,NA,2,"standing135","133241","rajado","R","TRUE","FALSE",""
2,22,2021,"26,21","P","26,21P.3.1",492,167,0.58,0.36,NA,NA,2,"standing137",NA,NA,"R",NA,NA,""
2,22,2021,"26,21","D","26,21D.19.1",512,506,12,1.3,NA,NA,2,"standing138","4140",NA,"R","FALSE","TRUE",""
2,22,2021,"26,21","K","26,21K.21.1",465,443,32.2,1.3,NA,NA,1,"standing139","4089",NA,"R","TRUE","FALSE",""
3,10,2021,"31,16","N","31,16N.20.1",513,538,20,3,NA,NA,1,"standing142","3188","Escalera","E","TRUE","FALSE",""
2,23,2021,"31,21","F","31,21F.21.1",624,623,2.9,1.3,NA,NA,0,"standing143","3441",NA,"E","TRUE","FALSE",""
2,23,2021,"31,21","J","31,21J.19.1",520,422,20.2,1.3,NA,NA,2,"standing145","3451",NA,"E","FALSE","TRUE",""
3,4,2021,"32,07","B","32,07B.8.1",307,NA,3,1.3,NA,NA,2,"standing146","26207",NA,"E","TRUE","FALSE",""
3,4,2021,"32,07","H","32,07H.19.2",758,136,0.75,0.37,NA,NA,2,"standing147","3248",NA,"E","FALSE","TRUE",""
3,4,2021,"32,07","H","32,07H.19.3",705,241,1.6,1.3,NA,NA,2,"standing148","3248","Solo queda parte del tronco","E","FALSE","TRUE",""
3,4,2021,"32,07","N","32,07N.20.1",300,287,11.5,1.3,NA,NA,2,"standing149","96459",NA,"E","TRUE","FALSE",""
3,5,2021,"33,12","D","33,12D.21.1",514,475,24.2,1.9,NA,NA,1,"standing150","3037",NA,"E","FALSE","TRUE",""
3,5,2021,"33,12","J","33,12J.19.1",219,206,8.8,1.3,NA,NA,2,"standing151","832387","Inclinado 20 grados","E","TRUE","FALSE",""
3,5,2021,"33,12","J","33,12J.21.1",508,498,24.7,1.3,NA,NA,1,"standing152","832406",NA,"E","TRUE","FALSE",""
3,4,2021,"34,04","D","34,04D.21.1",343,335,13.5,1.3,NA,NA,2,"standing153","90806",NA,"E","TRUE","FALSE",""
3,4,2021,"34,04","E","34,04E.21.1",377,367,9.2,1.5,NA,NA,2,"standing154","2921",NA,"E","TRUE","FALSE",""
2,23,2021,"34,15","A","34,15A.20.1",519,448,2.7,1.3,NA,NA,2,"standing155",NA,"Inclinado 16 grados","E","TRUE","FALSE",""
2,23,2021,"34,15","J","34,15J.21.1",296,279,20,1.3,NA,NA,1,"standing156","633201",NA,"E","TRUE","FALSE",""
3,5,2021,"34,15","K","34,15K.20.1",203,NA,8.4,1.3,NA,NA,1,"standing157","87643","inclinado 20 grados","E","TRUE","FALSE",""
3,5,2021,"35,17","A","35,17A.21.1",273,266,4.1,1.3,NA,NA,2,"standing158","24.72",NA,"E","FALSE","TRUE",""
3,5,2021,"35,17","D","35,17D.21.1",675,314,1.2,0.6,NA,NA,2,"standing159","2692",NA,"E","TRUE","FALSE",""
3,5,2021,"35,17","F","35,17F.20.1",295,235,11,1.3,NA,NA,2,"standing160","2689",NA,"E","TRUE","FALSE",""
3,10,2021,"36,04","H","36,04H.21.1",523,413,23.7,3.9,NA,NA,1,"standing161","80756","Escalera","E","TRUE","FALSE",""
3,4,2021,"36,04","L","36,04L.19.1",975,526,2.6,1.3,NA,NA,2,"standing162","2274",NA,"E","TRUE","FALSE",""
3,5,2021,"36,13","F","36,13F.9.1",216,187,5.2,2.2,NA,NA,2,"standing164","2506","20 grados inclinacion","E","FALSE","TRUE",""
3,5,2021,"36,13","G","36,13G.8.1",389,355,4.9,1.3,NA,NA,2,"standing165","82303",NA,"E","TRUE","FALSE",""
3,5,2021,"37,17","D","37,17D.21.1",248,200,6.5,1.3,NA,NA,2,"standing166","77665","Inclinacion 10 grados","E","TRUE","FALSE",""
3,5,2021,"37,17","G","37,17G.20.1",413,397,1.3,1,NA,NA,2,"standing167","2363","Se quebró a 1.30m","E","FALSE","TRUE",""
3,5,2021,"37,17","P","37,17P.0.1",256,126,0.8,0.4,NA,NA,2,"standing168","2143",NA,"E","FALSE","TRUE",""
3,5,2021,"38,11","M","38,11M.8.1",340,297,7.4,1.3,NA,NA,2,"standing169","1990",NA,"E","FALSE","TRUE",""
3,5,2021,"39,07","A","39,07A.19.1",379,370,1,0.5,NA,NA,2,"standing170","1872","Se quebro","E","FALSE","TRUE",""
3,5,2021,"39,07","N","39,07N.21.1",316,299,21.2,1.3,NA,NA,1,"standing172","61292",NA,"E","TRUE","FALSE",""
3,5,2021,"39,15","C","39,15C.21.1",451,422,27.7,1.3,NA,NA,0,"standing173","2006",NA,"E","TRUE","FALSE",""
3,5,2021,"39,15","M","39,15M.20.1",360,349,2.6,1.3,NA,NA,2,"standing174","63163",NA,"E","TRUE","FALSE",""
3,9,2021,"41,24","D","41,24D.19.1",261,232,9.8,1.3,NA,NA,2,"standing176","1744",NA,"E","TRUE","FALSE",""
3,8,2021,"42,12","C","42,12C.3.1",258,179,9.2,1.3,NA,NA,2,"standing177",NA,NA,"E","FALSE","TRUE",""
3,8,2021,"42,12","N","42,12N.9.2",213,117,0.9,0.45,NA,NA,2,"standing178",NA,NA,"E","FALSE","TRUE",""
3,8,2021,"43,10","G","43,10G.21.1",278,149,2.6,1.3,NA,NA,2,"standing179","1251","Esta en 42,10 en 41 tiene banda con escalera.","E","FALSE","TRUE",""
3,9,2021,"43,15","H","43,15H.0.2",210,82,1.5,1.3,NA,NA,2,"standing181","1284","Esta muerto","R","FALSE","TRUE",""
3,9,2021,"43,15","J","43,15J.9.1",309,252,1.8,1.3,NA,NA,2,"standing182",NA,NA,"R","FALSE","TRUE",""
3,8,2021,"44,07","B","44,07B.5.1",682,660,2.6,1.6,NA,NA,2,"standing183","870",NA,"E","FALSE","TRUE",""
3,8,2021,"45,05","K","45,05K.6.1",303,273,4.2,1.3,NA,NA,2,"standing185","30985",NA,"E","TRUE","FALSE",""
3,9,2021,"46,21","N","46,21N.20.2",274,195,1.6,1.3,NA,NA,2,"standing189","626",NA,"E","TRUE","FALSE",""
3,8,2021,"47,10","F","47,10F.20.1",446,393,1.2,0.6,NA,NA,2,"standing191","446310",NA,"E","FALSE","TRUE",""
3,8,2021,"47,10","G","47,10G.6.1",540,143,1.4,1.3,NA,NA,2,"standing192","550","Se está rajando","E","FALSE","TRUE","AA;"
3,8,2021,"49,04","I","49,04I.20.1",323,266,9,1.3,NA,NA,2,"standing195","199",NA,"E","TRUE","FALSE",""
3,9,2021,"49,12","H","49,12H.8.1",239,239,2.3,1.3,NA,NA,2,"standing196","234",NA,"E","TRUE","FALSE",""
3,9,2021,"49,12","J","49,12J.19.1",248,246,7.7,1.3,NA,NA,2,"standing197","10738",NA,"E","TRUE","FALSE",""
3,9,2021,"49,21","F","49,21F.21.1",207,NA,7.4,1.3,NA,NA,2,"standing198","12294",NA,"E","TRUE","FALSE",""
3,9,2021,"49,24","B","49,24B.19.1",439,479,1,0.5,NA,NA,2,"standing199","129102",NA,"E","FALSE","TRUE",""
2,7,2022,"01,21","I","01,21I.20.1",446,337,6.5,1.3,NA,NA,2,"standing002","8518",NA,"E","TRUE","FALSE",""
2,7,2022,"01,21","L","01,21L.20.1",799,587,10.5,1.3,NA,NA,2,"standing003","8208",NA,"E","TRUE","FALSE",""
2,22,2022,"01,21","P","01,21P.8.1",479,523,15.1,2.8,NA,NA,2,"standing004","8214","Escalera","E","FALSE","TRUE",""
2,7,2022,"01,21","K","01,21K.8.1",379,334,1.1,0.55,NA,NA,2,"standing005","8207","se cayo parte del tronco","E","TRUE","FALSE",""
2,7,2022,"01,24","K","01,24K.22.1",344,209,6.5,1.3,NA,NA,1,"standing010","259211",NA,"E","FALSE","TRUE",""
2,7,2022,"01,24","L","01,24L.21.1",273,210,0.85,0.4,NA,NA,2,"standing012","259312",NA,"E","FALSE","TRUE",""
2,7,2022,"01,24","M","01,24M.9.1",429,374,2.9,1.3,NA,NA,2,"standing013","8188",NA,"E","FALSE","TRUE",""
2,8,2022,"02,16","N","02,16N.22.1",328,NA,5.7,1.3,NA,NA,2,"standing018","253219","tenia banda de metal","E","TRUE","FALSE",""
2,8,2022,"03,09","A","03,09A.7.2",356,261,7.2,1.3,NA,NA,2,"standing020","7918",NA,"E","FALSE","TRUE",""
2,8,2022,"03,09","D","03,09D.21.1",467,355,6.8,1.3,NA,NA,1,"standing022","8040","siempre ha tenido corteza, correguir censo anterior","E","TRUE","FALSE",""
2,8,2022,"03,09","I","03,09I.20.1",347,293,7.6,1.3,NA,NA,2,"standing023","8053",NA,"E","TRUE","FALSE",""
2,8,2022,"03,09","I","03,09I.21.1",335,276,9.8,1.3,NA,NA,2,"standing024","8050",NA,"E","TRUE","FALSE",""
2,8,2022,"03,09","J","03,09J.20.1",642,587,17.8,1.3,NA,NA,1,"standing025","8048",NA,"E","FALSE","TRUE",""
2,8,2022,"03,09","N","03,09N.8.1",363,NA,24.2,1.3,NA,NA,1,"standing026","268164",NA,"E","FALSE","TRUE",""
2,8,2022,"03,09","N","03,09N.21.1",206,NA,14.8,1.3,NA,NA,2,"standing027","268197",NA,"E","TRUE","FALSE",""
2,22,2022,"03,12","A","03,12A.3.1",592,645,34.5,3.5,NA,NA,1,"standing028","7902","Escalera","E","FALSE","TRUE",""
2,8,2022,"03,12","E","03,12E.21.1",243,213,0.51,0.27,NA,NA,2,"standing030","252102",NA,"E","FALSE","TRUE",""
2,9,2022,"05,03","E","05,03E.19.1",335,271,2.9,1.3,NA,NA,2,"standing033","7656",NA,"V","TRUE","FALSE",""
2,9,2022,"05,03","G","05,03G.7.1",418,311,1.1,0.55,NA,NA,2,"standing034","7660",NA,"V","TRUE","FALSE",""
2,8,2022,"05,12","A","05,12A.22.1",263,NA,8.4,1.3,NA,NA,2,"standing036","236900",NA,"V","TRUE","FALSE",""
2,8,2022,"05,20","P","05,20P.3.1",365,354,13.7,1.3,NA,NA,2,"standing038","238630",NA,"E","FALSE","TRUE",""
2,8,2022,"05,20","J","05,20J.21.1",242,233,9.5,1.3,NA,NA,1,"standing039","269635",NA,"E","TRUE","FALSE",""
2,8,2022,"05,20","K","05,20K.21.1",274,247,10.7,1.3,NA,NA,1,"standing040","7497",NA,"E","TRUE","FALSE",""
2,8,2022,"05,20","L","05,20L.21.1",318,163,0.95,0.75,NA,NA,1,"standing041","7496",NA,"E","FALSE","TRUE",""
2,7,2022,"05,24","J","05,24J.19.1",218,NA,1.5,1.3,NA,NA,2,"standing043","239685",NA,"V","TRUE","FALSE",""
2,7,2022,"05,24","N","05,24N.7.1",492,467,16,1.3,NA,NA,2,"standing044","239534",NA,"V","FALSE","TRUE",""
2,8,2022,"05,24","O","05,24O.22.1",273,266,11.2,1.3,NA,NA,2,"standing045","7474",NA,"E","TRUE","FALSE",""
2,9,2022,"06,06","O","06,06O.21.1",516,409,13.6,1.3,NA,NA,2,"standing047","7343",NA,"V","TRUE","FALSE",""
2,9,2022,"06,09","M","06,09M.22.1",203,155,7.4,1.3,NA,NA,2,"standing048","231582",NA,"V","TRUE","FALSE",""
2,9,2022,"06,09","N","06,09N.22.1",203,172,10.3,1.3,NA,NA,2,"standing049","231571",NA,"V","TRUE","FALSE",""
2,22,2022,"07,13","I","07,13I.20.1",601,564,7.5,3,NA,NA,2,"standing053",NA,"Escalera","E","FALSE","TRUE",""
2,8,2022,"07,13","J","07,13J.21.1",251,NA,9.4,1.3,NA,NA,2,"standing054","7401",NA,"V","TRUE","FALSE",""
2,22,2022,"07,13","K","07,13K.22.1",424,379,7,3,NA,NA,2,"standing055","7227","Escalera","E","TRUE","FALSE",""
2,8,2022,"07,20","O","07,20O.21.1",486,398,19.1,1.3,NA,NA,0,"standing056","7177",NA,"E","FALSE","TRUE",""
2,8,2022,"07,20","P","07,20P.21.1",473,410,26.3,1.3,NA,NA,0,"standing057","228511",NA,"E","TRUE","FALSE",""
2,8,2022,"07,20","P","07,20P.21.2",389,373,9.2,1.3,NA,NA,2,"standing058","7185","En censo original aparece con codigo 21-1, se corrigió el codigo ahora es 21-2","E","TRUE","FALSE",""
2,9,2022,"08,06","M","08,06M.21.1",342,329,17.3,1.3,NA,NA,2,"standing060","7029",NA,"V","TRUE","FALSE",""
2,9,2022,"08,06","M","08,06M.21.2",713,360,2,1.3,NA,NA,2,"standing061","7030",NA,"V","FALSE","TRUE",""
2,9,2022,"08,06","H","08,06H.22.1",315,NA,22.8,1.3,NA,NA,0,"standing062","707088",NA,"V","TRUE","FALSE",""
2,8,2022,"10,20","H","10,20H.22.1",314,264,14.5,1.6,NA,NA,2,"standing064",NA,"No tiene tag es cecropia","V","TRUE","FALSE",""
2,8,2022,"10,20","H","10,20H.4.1",330,304,12.1,1.3,NA,NA,2,"standing066","6849",NA,"E","FALSE","TRUE",""
2,11,2022,"11,15","J","11,15J.22.1",232,NA,5.3,1.3,NA,NA,2,"standing070","213097",NA,"V","TRUE","FALSE",""
2,11,2022,"12,23","E","12,23E.21.1",292,209,8.7,1.3,NA,NA,2,"standing071","6472",NA,"E","TRUE","FALSE",""
2,11,2022,"12,23","O","12,23O.22.1",234,NA,5.9,1.3,NA,NA,2,"standing072","204041",NA,"E","TRUE","FALSE",""
2,11,2022,"13,16","A","13,16A.20.1",757,781,30,1.3,NA,NA,1,"standing073","6163",NA,"V","TRUE","FALSE",""
2,11,2022,"13,16","L","13,16L.20.1",243,254,5.8,1.3,NA,NA,2,"standing075","6154",NA,"V","TRUE","FALSE",""
2,10,2022,"14,05","J","14,05J.22.1",250,234,22.3,1.7,NA,NA,2,"standing076","713072","Cecryn","V","TRUE","FALSE",""
2,22,2022,"14,05","E","14,05E.22.1",381,378,17.1,3,NA,NA,2,"standing077","513042","Escalera Cecryn","E","TRUE","FALSE",""
2,10,2022,"14,14","K","14,14K.21.1",264,197,0.93,0.45,NA,NA,2,"standing079","814223","Se partió a 0.93","V","FALSE","TRUE","AA;"
2,11,2022,"14,24","C","14,24C.22.1",252,NA,11,NA,NA,NA,2,"standing080","6100",NA,"E","TRUE","FALSE",""
2,11,2022,"14,24","I","14,24I.22.1",454,408,15.5,1.3,NA,NA,NA,"standing082","813513",NA,"E","TRUE","FALSE",""
2,10,2022,"15,07","I","15,07I.22.1",250,198,6.2,1.3,NA,NA,2,"standing086",NA,NA,"E","TRUE","FALSE",""
2,10,2022,"16,05","P","16,05P.22.1",437,397,30.6,1.7,NA,NA,0,"standing091","5633",NA,"V","FALSE","TRUE",""
2,10,2022,"17,01","A","17,01A.22.1",364,353,3.1,1.3,NA,NA,2,"standing093","5600",NA,"E","FALSE","TRUE",""
2,10,2022,"17,01","I","17,01I.0.1",463,346,0.4,0.3,NA,NA,2,"standing094",NA,"se esta rajando","E","FALSE","TRUE","AA;"
2,10,2022,"17,01","K","17,01K.20.1",253,246,3.9,1.3,NA,NA,1,"standing095","175172",NA,"E","FALSE","TRUE",""
2,10,2022,"17,01","K","17,01K.21.1",304,296,1.3,1.3,NA,NA,2,"standing096","5587","Quebrado a 1.30m","E","TRUE","FALSE",""
2,10,2022,"17,01","L","17,01L.22.1",262,210,10.3,1.3,NA,NA,2,"standing097","5585",NA,"E","TRUE","FALSE",""
2,10,2022,"17,01","L","17,01L.22.2",242,214,10.1,1.3,NA,NA,2,"standing098","175180",NA,"E","FALSE","TRUE",""
2,10,2022,"17,01","O","17,01O.21.1",387,343,10,1.3,NA,NA,2,"standing099","5594",NA,"E","TRUE","FALSE",""
2,10,2022,"17,01","O","17,01O.21.2",352,307,4,1.3,NA,NA,2,"standing100","5597",NA,"E","TRUE","FALSE",""
2,22,2022,"17,08","N","17,08N.21.1",577,548,6.6,2.9,NA,NA,2,"standing102","5542",NA,"E","TRUE","FALSE",""
2,11,2022,"18,23","A","18,23A.22.1",315,295,3,1.7,NA,NA,2,"standing103","5417",NA,"E","FALSE","TRUE",""
2,11,2022,"18,23","O","18,23O.2.1",515,511,6.1,1.3,NA,NA,2,"standing104","5421",NA,"E","FALSE","TRUE",""
2,11,2022,"18,23","G","18,23G.22.1",234,210,11.5,1.3,NA,NA,1,"standing105","5446",NA,"E","TRUE","FALSE",""
2,10,2022,"19,08","H","19,08H.22.1",407,311,1.8,1.3,NA,NA,2,"standing108","5323",NA,"E","TRUE","FALSE",""
2,10,2022,"19,12","N","19,12N.20.1",213,NA,1.9,1.3,NA,NA,0,"standing111","619102",NA,"V","TRUE","FALSE",""
2,22,2022,"19,16","N","19,16N.20.1",365,374,3.4,3,NA,NA,1,"standing113","167104",NA,"E","TRUE","FALSE",""
2,22,2022,"19,16","P","19,16P.20.1",646,627,9,3,NA,NA,1,"standing114","5177","lianas creciendo pegadas al tronco afectan la medida de diametro","E","TRUE","FALSE",""
2,14,2022,"19,19","C","19,19C.21.1",606,637,7.1,1.3,NA,NA,2,"standing116","5380",NA,"E","TRUE","FALSE",""
2,14,2022,"19,19","D","19,19D.19.1",303,319,5.1,1.3,NA,NA,2,"standing117","5381","Se esta rajando","E","TRUE","FALSE","AA;"
2,14,2022,"19,19","F","19,19F.3.1",474,393,1.3,0.5,NA,NA,2,"standing119","172649",NA,"E","FALSE","TRUE",""
2,14,2022,"19,19","B","19,19B.22.1",367,348,16.3,1.8,NA,NA,1,"standing121","5162",NA,"E","TRUE","FALSE",""
2,16,2022,"21,08","P","21,08P.2.1",318,253,0.45,0.3,NA,NA,2,"standing124","4909","NA Rajado","V","FALSE","TRUE",""
2,14,2022,"21,15","J","21,15J.21.1",754,637,3.4,1.3,NA,NA,2,"standing127","5041",NA,"E","TRUE","FALSE",""
2,22,2022,"21,17","M","21,17M.22.1",296,299,30,4,NA,NA,0,"standing129","707602","Escalera","E","TRUE","FALSE",""
2,14,2022,"22,19","D","22,19D.8.1",277,269,6.1,1.3,NA,NA,2,"standing130","4855",NA,"E","FALSE","TRUE",""
2,16,2022,"23,03","K","23,03K.9.1",273,250,5.4,1.3,NA,NA,2,"standing133",NA,NA,"V","TRUE","FALSE",""
2,16,2022,"23,06","K","23,06K.5.1",527,490,23.8,1.3,NA,NA,1,"standing136","4585",NA,"V","FALSE","TRUE",""
2,14,2022,"23,17","B","23,17B.22.1",223,178,2.5,1.3,NA,NA,2,"standing139","147565",NA,"E","TRUE","FALSE",""
2,14,2022,"23,17","O","23,17O.3.1",295,153,1.08,0.55,NA,NA,1,"standing141","4519",NA,"E","FALSE","TRUE",""
2,14,2022,"23,23","P","23,23P.2.1",693,638,1.9,1.3,NA,NA,2,"standing143",NA,NA,"V","FALSE","TRUE",""
2,14,2022,"23,23","J","23,23J.22.1",307,265,3.2,1.3,NA,NA,2,"standing144","153697",NA,"V","TRUE","FALSE",""
2,15,2022,"24,09","E","24,09E.6.1",242,261,0.7,0.35,NA,NA,2,"standing145","146393",NA,"V","FALSE","TRUE",""
2,15,2022,"24,09","I","24,09I.6.1",225,123,1.4,1.3,NA,NA,2,"standing146","146601",NA,"V","FALSE","TRUE",""
2,22,2022,"24,15","K","24,15K.20.1",711,691,29.1,3,NA,NA,1,"standing147","4394","Escalera","E","TRUE","FALSE",""
2,15,2022,"24,15","O","24,15O.8.1",381,284,0.87,0.45,NA,NA,0,"standing148","4386",NA,"E","FALSE","TRUE",""
2,15,2022,"26,08","G","26,08G.21.1",443,371,1.3,0.65,NA,NA,2,"standing149","4219","se quebro a 1.3","V","TRUE","FALSE",""
2,15,2022,"26,08","I","26,08I.20.1",208,132,2.3,1.3,NA,NA,2,"standing150","136229",NA,"V","TRUE","FALSE",""
2,15,2022,"26,17","C","26,17C.20.1",586,256,1,0.5,NA,NA,2,"standing151",NA,NA,"E","FALSE","TRUE",""
2,15,2022,"26,21","P","26,21P.3.1",306,75,0.65,0.36,NA,NA,2,"standing155",NA,NA,"V","FALSE","TRUE",""
2,15,2022,"26,21","K","26,21K.21.1",442,441,12.6,1.3,NA,NA,1,"standing157","4089",NA,"V","TRUE","FALSE",""
2,15,2022,"29,13","K","29,13K.22.1",202,NA,12.1,1.3,NA,NA,1,"standing159","112501",NA,"E","TRUE","FALSE",""
2,15,2022,"31,21","F","31,21F.21.1",628,571,2.6,1.3,NA,NA,0,"standing161","3441",NA,"V","TRUE","FALSE",""
2,15,2022,"31,21","J","31,21J.19.1",446,526,20.8,1.3,NA,NA,2,"standing163","3451",NA,"V","FALSE","TRUE",""
2,16,2022,"32,07","B","32,07B.8.1",305,393,1,0.5,NA,NA,2,"standing164","26207","rajado","V","FALSE","TRUE",""
2,16,2022,"32,07","B","32,07B.22.1",207,109,1.23,0.61,NA,NA,2,"standing165",NA,"rajado","V","TRUE","FALSE",""
2,16,2022,"32,07","N","32,07N.20.1",308,NA,12.6,1.3,NA,NA,2,"standing168","96459",NA,"V","TRUE","FALSE",""
