"subplot_code","habitat","month","day","year","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","years_present","first_appearance","last_ppearance","coded_notes","pen.hit.mm","pendensity.kgm3","pen_density","b","mean_diameter_at1.3_mm","Diameter.at.top.of.snag","volume_m3","AGB.kg.dry.mass","k.volume.yr","k.mass.yr"
"39,07","hi_plateau",2,20,2017,"D","39,07D.7.1",397,NA,25.4,1.3,13,NA,1,"standing160",66089,"sin corteza","R",NA,NA,2,2017,2018,"",0.65,441.655194699221,TRUE,0.0663892731292404,397,NA,2.75113983027334,1961.9100000307,0.150415833194276,-0.0605040570668942
"39,07","hi_plateau",3,9,2018,"D","39,07D.7.1",393,NA,22.3,1.3,10,NA,1,"standing163",66089,"sin corteza","R",NA,NA,2,2017,2018,"",0.5,482.703796505955,TRUE,0.0666221865120527,393,NA,2.3669435378139,2084.27806942021,NA,NA
"39,07","hi_plateau",2,20,2017,"G","39,07G.5.1",380,NA,16.4,1.3,39,NA,2,"standing161",1958,"sin ramas. Corteza.","R",NA,NA,1,2017,2017,"",1.95,304.412477383877,TRUE,0.0673958687724758,380,137.344673905792,0.925056194224261,281.598647803109,NA,NA
"39,07","hi_plateau",3,2,2017,"H","39,07H.7.1",545,NA,29.2,3,70,NA,1,"standing162",1965,"escalera. Con Corteza","R",NA,NA,1,2017,2017,"",3.5,249.695501034326,TRUE,0.0415405257995781,584.878824706734,NA,6.86455805403919,3054.40664607748,NA,NA
"39,07","hi_plateau",3,2,2017,"I","39,07I.7.1",832,NA,32,3.3,35,NA,0,"standing163",66360,"escalera. TACHVE. Con corteza","R",NA,NA,4,2017,2020,"",1.75,315.77820218482,TRUE,0.0298089391620541,883.110486583834,NA,19.6006260657336,12579.6495194273,-0.0520293056444723,-0.0477561758933139
"39,07","hi_plateau",3,13,2018,"I","39,07I.7.1",855,783,32,3.3,37,NA,0,"standing166",66360,"escalera. TACHVE. Con corteza. Irregular 783","R",NA,NA,4,2017,2020,"",1.85,309.889643737829,TRUE,0.0291817515153964,906.385735419051,NA,20.6474291130696,13194.9814832228,-0.0221862964946875,-0.0975221574885445
"39,07","hi_plateau",2,28,2019,"I","39,07I.7.1",865,819,32,3.3,30,NA,0,"standing155",66360,NA,"R","TRUE","FALSE",4,2017,2020,"",1.5,332.705378088107,TRUE,0.0289143066415087,916.496382522192,NA,21.1106385477772,14546.6208713355,-0.194476990686169,-0.0554835667097944
"39,07","hi_plateau",3,6,2020,"I","39,07I.7.1",941,820,33.1,3.3,47,NA,0,"standing159",66360,NA,"R","TRUE","FALSE",4,2017,2020,"",2.35,285.767676365155,TRUE,0.0269773930904782,993.166104780214,NA,25.6425761450423,15376.5295371393,NA,NA
"39,07","hi_plateau",3,5,2021,"N","39,07N.21.1",316,299,21.2,1.3,NA,NA,1,"standing172",61292,NA,"E","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0716377366725468,316,NA,1.4548156375282,673.359867550556,0.519869550279793,-0.0970204737304423
"39,07","hi_plateau",2,17,2022,"N","39,07N.21.1",328,313,11.7,1.3,NA,NA,1,"standing193",61292,NA,"E,C","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0707804945922104,328,NA,0.865030625662112,741.963745850876,2.3859538401763,-0.306815492648474
"39,07","hi_plateau",3,1,2023,"N","39,07N.21.1",399,361,0.85,0.43,NA,NA,1,"standing156",61292,"Se quebró a 0.85","E","TRUE","FALSE",3,2021,2023,"",NA,271,FALSE,0.0895067160265813,369.108476076792,NA,0.0795838411423417,1008.39564298442,NA,NA
"39,15","hi_plateau",3,3,2023,"B","39,15B.23.1",255,NA,6,1.3,NA,NA,2,"standing157",1824,NA,"R","TRUE","FALSE",2,2023,2024,"",NA,271,FALSE,0.0765707460464019,255,177.928367361238,0.223139845406701,60.4708981052161,0.945616929161725,0.945616929161725
"39,15","hi_plateau",3,5,2024,"B","39,15B.23.1",303,NA,1.4,0.52,NA,NA,2,"standing120",1824,NA,"E","TRUE","FALSE",2,2023,2024,"",NA,271,FALSE,0.0918460584276875,282.052403005664,279.473723063928,0.0866764096610245,23.4893070181376,NA,NA
"39,15","hi_plateau",2,14,2017,"C","39,15C.2.1",366,NA,1.27,0.62,NA,5,2,"standing165",2007,"sin ramas. Corteza. Una parte del tronco se cayo, solo queda un pedazo. Tiene hongos","R",NA,NA,1,2017,2017,"",40,109.401849361187,TRUE,0.0838076422904346,345.725164320763,346.595490288871,0.119522155503472,13.0759448517152,NA,NA
"39,15","hi_plateau",3,5,2021,"C","39,15C.21.1",451,422,27.7,1.3,NA,NA,0,"standing173",2006,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0634560587764841,451,NA,4.42509637977976,1936.05101883624,0.14330053809371,0.0933375858254565
"39,15","hi_plateau",2,17,2022,"C","39,15C.21.1",435,422,25.8,1.3,NA,NA,0,"standing194",2006,NA,"E,C","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.064286848870006,435,NA,3.83431776069716,1763.52166418812,0.745329147968749,-0.0587389809467469
"39,15","hi_plateau",3,3,2023,"C","39,15C.21.1",445,412,11.7,1.3,NA,NA,0,"standing158",2006,NA,"R","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0637640990952222,445,NA,1.81968311428932,1870.21189322669,0.306225844181912,0.0766303354360467
"39,15","hi_plateau",3,5,2024,"C","39,15C.21.1",432,424,9.14,1.3,NA,NA,0,"standing121",2006,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0644460190554312,432,NA,1.33968770217139,1732.25044929671,NA,NA
"39,15","hi_plateau",3,5,2024,"C","39,15C.24.1",256,NA,10.7,1.3,NA,NA,2,"standing122",67757,NA,"E",NA,NA,1,2024,2024,"",NA,271,FALSE,0.0764807263620158,256,124.743373711101,0.316629075185447,85.806479375256,NA,NA
"39,15","hi_plateau",2,28,2020,"M","39,15M.20.1",385,318,18.7,1.3,46,NA,2,"standing160",63163,NA,"R","TRUE","FALSE",2,2020,2021,"",2.3,287.857109691167,TRUE,0.0670952108964267,385,119.795564967327,1.02170848715124,294.106052058291,1.43741066574384,1.49775605497281
"39,15","hi_plateau",3,5,2021,"M","39,15M.20.1",360,349,2.6,1.3,NA,NA,2,"standing174",63163,NA,"E","TRUE","FALSE",2,2020,2021,"",NA,271,FALSE,0.0686394148616922,360,329.268257914746,0.242698717085894,65.7713523302772,NA,NA
"40,21","hi_plateau",2,24,2017,"C","40,21C.3.1",262,NA,10.6,1.3,24,NA,2,"standing166",64001,"con corteza","R",NA,NA,2,2017,2018,"",1.2,358.82879734154,TRUE,0.0759478839985405,262,129.286281583631,0.330877421576785,118.728347251867,0.0590888722504579,0.686568718922242
"40,21","hi_plateau",3,12,2018,"C","40,21C.3.1",258,203,10.1,1.3,153,NA,2,"standing168",64001,"con corteza. Irregular 203","R",NA,NA,2,2017,2018,"",7.65,191.591507499946,TRUE,0.0763017371318485,258,131.828824660567,0.311892665246877,59.7559859128252,NA,NA
"40,21","hi_plateau",2,24,2017,"C","40,21C.6.1",218,NA,3.9,1.3,38,NA,2,"standing167",56943,"con corteza","R",NA,NA,3,2017,2019,"",1.9,307.102816048051,TRUE,0.0801764211408967,218,176.979935576381,0.119895569729344,36.8202670955669,0.166557899915265,0.583192748277524
"40,21","hi_plateau",3,12,2018,"C","40,21C.6.1",201,NA,3.9,1.3,130,NA,2,"standing169",56943,"con corteza","R",NA,NA,3,2017,2019,"",6.5,202.461095854142,TRUE,0.082043794699687,201,162.38840734562,0.101500447944863,20.5498919206031,-0.0800650006384733,-0.496699849000732
"40,21","hi_plateau",2,19,2019,"C","40,21C.6.1",209,NA,3.9,1.3,38,NA,2,"standing157",56943,NA,"R","TRUE","FALSE",3,2017,2019,"",1.9,307.102816048051,TRUE,0.0811461197898551,209,169.24617985377,0.109961269942346,33.7694156555143,NA,NA
"41,24","slope",2,19,2019,"D","41,24D.19.1",254,217,10,1.3,28,NA,2,"standing158",1744,NA,"R","TRUE","FALSE",3,2019,2021,"",1.4,340.572530470624,TRUE,0.0766611194436194,254,130.370777813775,0.300092044073582,102.203106824242,-0.0897770629200904,-0.00464637124199856
"41,24","slope",3,2,2020,"D","41,24D.19.1",265,230,10,1.3,36,NA,2,"standing162",1744,NA,"R","TRUE","FALSE",3,2019,2021,"",1.8,312.779172660711,TRUE,0.0756860215873626,265,137.175542559903,0.328279803470551,102.67908533074,0.0434043869175927,0.186782988926763
"41,24","slope",3,9,2021,"D","41,24D.19.1",261,232,9.8,1.3,NA,NA,2,"standing176",1744,NA,"E","TRUE","FALSE",3,2019,2021,"",NA,271,FALSE,0.0760358382166238,261,136.758388663552,0.314335823873561,85.185008269735,NA,NA
"42,12","slope",2,22,2017,"C","42,12C.3.1",258,NA,12.2,1.3,15,NA,2,"standing168",NA,"sin ramas","R",NA,NA,8,2017,2024,"",0.75,420.756904768743,TRUE,0.0763017371318485,258,112.31086986785,0.345438537373911,145.345649773289,0.0500090567755975,0.0500090567755975
"42,12","slope",3,14,2018,"C","42,12C.3.1",252,169,12.2,1.3,15,NA,2,"standing170",NA,"sin ramas. Irregular 169","R",NA,NA,8,2017,2024,"",0.75,420.756904768743,TRUE,0.076842938572283,252,109.053769315786,0.328588325142353,138.255806630042,0.206946166131031,0.131358126889403
"42,12","slope",2,20,2019,"C","42,12C.3.1",243,173,9.6,1.3,12,NA,2,"standing159",NA,NA,"R","FALSE","TRUE",8,2017,2024,"",0.6,453.793969243666,TRUE,0.0776793943882131,243,127.526281136535,0.26716314713597,121.237024974462,-0.0445767025227029,0.0927712617016123
"42,12","slope",3,3,2020,"C","42,12C.3.1",254,182,8.8,1.3,18,NA,2,"standing163",NA,NA,"R","FALSE","TRUE",8,2017,2024,"",0.9,395.557166286617,TRUE,0.0766611194436194,254,142.932983161805,0.279341825325282,110.495660851,-0.0582131471864119,0.319963350508362
"42,12","slope",3,8,2021,"C","42,12C.3.1",258,179,9.2,1.3,NA,NA,2,"standing177",NA,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0763017371318485,258,141.199793356898,0.296085824361317,80.239258401917,0.073066007563751,0.0730660075637508
"42,12","slope",2,18,2022,"C","42,12C.3.1",253,173,8.7,1.3,NA,NA,2,"standing198",NA,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0767518493443128,253,143.369584560425,0.275223460655439,74.5855578376241,0.0485163796103637,0.0485163796103637
"42,12","slope",3,3,2023,"C","42,12C.3.1",245,162,9,1.3,NA,NA,2,"standing160",NA,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.077490868742517,245,134.906037991163,0.262189355147904,71.0533152450821,-0.00859703672340011,-0.0085970367234
"42,12","slope",3,5,2024,"C","42,12C.3.1",246,168,9,1.3,NA,NA,2,"standing123",NA,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0773971822586014,246,135.554426673929,0.264453123569996,71.6667964874688,NA,NA
"42,12","slope",3,15,2018,"G","42,12G.8.1",374,NA,15.8,3,68,NA,2,"standing171",52504,"Escalera. Con corteza","R",NA,NA,2,2018,2019,"",3.4,252.159410506215,TRUE,0.0502007157362985,407.319143351046,196.701359318713,1.1777266701188,296.974862874604,0.0226451327561204,-0.0953408897814314
"42,12","slope",2,28,2019,"G","42,12G.8.1",370,304,15.8,3,48,NA,2,"standing160",52504,NA,"R","FALSE","TRUE",2,2018,2019,"",2.4,283.736925848036,TRUE,0.0504480299471525,403.132243817559,193.982553055342,1.15135659710163,326.682381416473,NA,NA
"42,12","slope",2,22,2017,"N","42,12N.9.2",324,NA,0.9,0.45,22,NA,2,"standing170",NA,"sin ramas. El POM paso de 2.00 a 0.45","R",NA,NA,8,2017,2024,"",1.1,369.562463224463,TRUE,0.0933410178962127,299.287200925237,310.672734580754,0.0657544963019642,24.3003936214377,0.250735999116161,0.320108418836037
"42,12","slope",3,14,2018,"N","42,12N.9.2",302,222,0.8,0.45,27,NA,2,"standing172",NA,"sin ramas. Irregular 222","R",NA,NA,8,2017,2024,"",1.35,344.794074856212,TRUE,0.0949582973598143,278.582003933197,292.127868810096,0.0511719768175304,17.6437944053639,0.775514458113872,0.990950412112709
"42,12","slope",2,20,2019,"N","42,12N.9.2",206,166,0.8,0.45,51,NA,2,"standing161",NA,NA,"R","FALSE","TRUE",8,2017,2024,"",2.55,277.969501364754,TRUE,0.103756966877276,188.610255732854,198.653327042281,0.0235629979068568,6.54979477882774,-0.196212937575887,-0.314198960113438
"42,12","slope",3,3,2020,"N","42,12N.9.2",222,124,0.84,0.45,36,NA,2,"standing165",NA,NA,"R","FALSE","TRUE",8,2017,2024,"",1.8,312.779172660711,TRUE,0.102036538976374,203.557052884078,213.339145462828,0.0286711254340125,8.96773089250191,0.0213057851074038,0.164684387116574
"42,12","slope",3,8,2021,"N","42,12N.9.2",213,117,0.9,0.45,NA,NA,2,"standing178",NA,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.102988398948119,195.146786486901,203.353813626996,0.0280667260613749,7.6060827626326,-0.0482805166326834,-0.0482805166326832
"42,12","slope",2,18,2022,"N","42,12N.9.2",246,118,0.69,0.45,NA,NA,2,"standing199",NA,"Se esta rajando","E","FALSE","TRUE",8,2017,2024,"AA;",NA,271,FALSE,0.0996754934329919,226.016355588497,240.1849898576,0.0294550468463877,7.98231769537106,-0.176967071429117,-0.176967071429117
"42,12","slope",3,6,2023,"N","42,12N.9.2",238,1.08,0.9,0.45,NA,NA,2,"standing161",NA,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.100435893264992,218.524943168141,227.482775105417,0.0351573020665911,9.52762886004617,-0.058834684099596,-0.0588346840995961
"42,12","slope",3,8,2024,"N","42,12N.9.2",245,112,0.9,0.45,NA,NA,2,"standing124",NA,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0997691799169075,225.079665317605,234.243712454479,0.0372878307825886,10.1050021420815,NA,NA
"42,12","slope",2,18,2022,"P","42,12P.22.1",496,234,20,1.3,NA,NA,1,"standing200",1256,NA,"E","FALSE","TRUE",1,2022,2022,"",NA,271,FALSE,0.0612685612703724,496,NA,3.38135900491177,2165.18689248509,NA,NA
"42,12","slope",2,18,2022,"P","42,12P.22.2",555,504,15.2,2.8,NA,NA,1,"standing201",1258,NA,"E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.0425711827618907,591.596543322432,NA,3.65588711974319,3406.93491166904,0.415762503953827,1.65087321848674
"42,12","slope",3,13,2023,"P","42,12P.22.2",545,496,14.4,2.8,NA,NA,2,"standing163",1258,NA,"E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.0429893761008041,581.301676533901,330.996907321527,2.41228944519159,653.730439646922,NA,NA
"42,12","slope",2,18,2022,"P","42,12P.22.3",319,293,7,1.8,NA,NA,2,"standing202",1259,NA,"E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.0645865418118671,329.46969390084,227.998964063536,0.431855863732559,117.032939071524,-0.0556272103332528,-0.0556272103332528
"42,12","slope",3,6,2023,"P","42,12P.22.3",322,265,7.4,1.8,NA,NA,2,"standing164",1259,NA,"E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.0643712516283972,332.5323575692,224.544192514117,0.456559528788572,123.727632301703,NA,NA
"42,21","slope",2,22,2017,"F","42,21F.6.1",278,NA,7.9,1.3,29,NA,2,"standing172",1393,"Sin corteza","R",NA,NA,2,2017,2018,"",1.45,336.548146518775,TRUE,0.0745845219701611,278,169.926037472586,0.31726068315954,106.773494880623,0.248654224223669,0.446461759589223
"42,21","slope",3,12,2018,"F","42,21F.6.1",247,215,7.9,1.3,52,NA,2,"standing173",1393,"Sin corteza. Irregular 215","R",NA,NA,2,2017,2018,"",2.6,276.147096969208,TRUE,0.0773038758426023,247,148.291918896853,0.247415610469402,68.3231025759898,NA,NA
"42,21","slope",2,22,2022,"J","42,21J.22.1",540,202,0.54,0.27,NA,NA,2,"standing203",1388,NA,"E","FALSE","TRUE",3,2022,2024,"",NA,271,FALSE,0.0923193666486807,491.017707800094,526.706206708258,0.109865563878585,29.7735678110966,0.011304109874833,0.011304109874833
"42,21","slope",3,3,2023,"J","42,21J.22.1",537,180,0.54,0.27,NA,NA,2,"standing165",1388,NA,"R","FALSE","TRUE",3,2022,2024,"",NA,271,FALSE,0.0924475006848182,488.225392354688,523.7619406345,0.108630624568184,29.4388992579778,-0.156300800611181,-0.156300800611181
"42,21","slope",3,7,2024,"J","42,21J.22.1",580,163,0.54,0.27,NA,NA,2,"standing127",1388,NA,"E","FALSE","TRUE",3,2022,2024,"",NA,271,FALSE,0.0906758104770914,528.282943887309,565.972581647918,0.127008518948083,34.4193086349305,NA,NA
"42,21","slope",2,24,2017,"O","42,21O.6.1",220,NA,7.5,1.3,61,NA,2,"standing173",1328,"con corteza","R",NA,NA,1,2017,2017,"",3.05,261.611423738858,TRUE,0.0799663740189414,220,133.999494483811,0.188173061590483,49.2282225519861,NA,NA
"43,10","slope",3,8,2024,"E","43,10E.24.1",448,385,2.2,1.3,NA,NA,2,"standing128",16492,NA,"E","TRUE","FALSE",1,2024,2024,"",NA,271,FALSE,0.0636095632395011,448,423.072951139587,0.327853752838727,88.8483670192951,NA,NA
"43,10","slope",3,8,2021,"G","43,10G.21.1",278,149,2.6,1.3,NA,NA,2,"standing179",1251,"Esta en 42,10 en 41 tiene banda con escalera.","E","FALSE","TRUE",1,2021,2021,"",NA,271,FALSE,0.0745845219701611,278,252.310692569985,0.143682402728891,38.9379311395295,NA,NA
"43,10","slope",2,18,2022,"K","43,10K.22.1",253,223,2.4,1.3,NA,NA,2,"standing205",41676,"Esta quebrado a 2.4mt","V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0767518493443128,253,232.516793946969,0.111149427657939,30.1214948953015,0.106760100654328,0.106760100654328
"43,10","slope",3,6,2023,"K","43,10K.22.1",240,233,2.4,1.3,NA,NA,2,"standing167",41676,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0779651123481799,240,220.275117628247,0.0998945760579481,27.0714301117039,0.148685734274321,0.148685734274321
"43,10","slope",3,8,2024,"K","43,10K.22.1",223,223,2.4,1.3,NA,NA,2,"standing129",41676,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.079654856841463,223,204.292221856833,0.08609313334752,23.3312391371779,NA,NA
"43,15","slope",2,18,2022,"B","43,15B.22.1",223,200,12.5,1.3,NA,NA,2,"standing206",42250,NA,"E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.079654856841463,223,91.3809813077305,0.256751380434815,69.5796240978349,0.0666411129476706,0.0666411129476706
"43,15","slope",3,6,2023,"B","43,15B.22.1",214,193,13,1.3,NA,NA,2,"standing168",42250,NA,"E","FALSE","TRUE",2,2022,2023,"",NA,271,FALSE,0.0806023592395431,214,83.3399821589822,0.240198847708714,65.0938877290615,NA,NA
"43,15","slope",3,2,2020,"F","43,15F.20.1",648,197,0.8,0.4,127,NA,2,"standing166",NA,"Quararibea está en 42,15 41 o 42,14 en 44. Antes tenia dendrometro","R","FALSE","TRUE",1,2020,2020,"",6.35,204.068653912726,TRUE,0.079872076492118,603.053446730134,627.624379530582,0.237939382560481,48.5559695119424,NA,NA
"43,15","slope",2,18,2022,"F","43,15F.22.1",246,228,13.3,1.3,NA,NA,2,"standing208",17999,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0773971822586014,246,97.1800408011666,0.326835887519103,88.5725255176768,0.284705466297779,0.284705466297779
"43,15","slope",3,6,2023,"F","43,15F.22.1",233,224,9.7,1.3,NA,NA,2,"standing170",17999,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0786459231530346,233,120.351027173717,0.245857648938011,66.6274228622011,0.21957713886612,0.21957713886612
"43,15","slope",3,7,2024,"F","43,15F.22.1",210,231,9.7,1.3,NA,NA,2,"standing131",17999,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.081036334378544,210,106.314567987646,0.197388835317118,53.492374370939,NA,NA
"43,15","slope",2,23,2017,"H","43,15H.0.2",NA,NA,2.8,1.3,15,NA,2,"standing175",1284,"con corteza","R",NA,NA,8,2017,2024,"VIVO;",0.75,420.756904768743,TRUE,NA,NA,NA,NA,NA,NA,NA
"43,15","slope",3,14,2018,"H","43,15H.0.2",NA,NA,2.8,1.3,NA,NA,2,"standing175",1284,"con corteza. Este árbol está vivo, sacar de la lista","R",NA,NA,8,2017,2024,"VIVO;",NA,271,FALSE,NA,NA,NA,NA,NA,NA,NA
"43,15","slope",2,20,2019,"H","43,15H.0.2",NA,NA,2.8,1.3,NA,NA,2,"standing163",1284,"Sigue vivo","R",NA,NA,8,2017,2024,"VIVO;",NA,271,FALSE,NA,NA,NA,NA,NA,NA,NA
"43,15","slope",3,2,2020,"H","43,15H.0.2",NA,NA,1.7,1.3,NA,NA,2,"standing167",1284,"Sigue vivo en la base","R",NA,NA,8,2017,2024,"VIVO;",NA,271,FALSE,NA,NA,NA,NA,NA,NA,NA
"43,15","slope",3,9,2021,"H","43,15H.0.2",210,82,1.5,1.3,NA,NA,2,"standing181",1284,"Esta muerto","R","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.081036334378544,210,206.623906481524,0.0511233175364045,13.8544190523656,0.166513718626361,0.166513718626361
"43,15","slope",2,18,2022,"H","43,15H.0.2",228,179,1.2,0.6,NA,NA,2,"standing209",1284,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0953818457719967,213.274130718312,215.318111177855,0.04328157333595,11.7293063740425,0.0632977666390451,0.0632977666390449
"43,15","slope",3,6,2023,"H","43,15H.0.2",221,177,1.2,0.6,NA,NA,2,"standing171",1284,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0960990531030406,206.622480885598,208.617674819576,0.0406268516924363,11.0098768086502,0.28752485054875,0.28752485054875
"43,15","slope",3,7,2024,"H","43,15H.0.2",217,98,0.94,0.47,NA,NA,2,"standing132",1284,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.101647292277271,199.443323044117,206.876733627794,0.0304749297191414,8.25870595388733,NA,NA
"43,15","slope",2,23,2017,"J","43,15J.9.1",305,NA,3.2,1.3,9,NA,2,"standing176",NA,"sin corteza","R",NA,NA,7,2017,2023,"",0.45,500.242616762802,TRUE,0.0724526367230753,305,265.775446677494,0.205018744240913,102.559113104498,0.0714285839800577,0.568138183001093
"43,15","slope",3,14,2018,"J","43,15J.9.1",302,284,3,1.3,39,NA,2,"standing176",NA,"sin corteza. Irregular 284","R",NA,NA,7,2017,2023,"",1.95,304.412477383877,TRUE,0.0726799861854237,302,266.899195150697,0.190885319508478,58.1078730077888,0.178373221796342,0.294638016155683
"43,15","slope",2,20,2019,"J","43,15J.9.1",308,282,2.3,1.3,NA,NA,2,"standing164",NA,NA,"R","FALSE","TRUE",7,2017,2023,"",NA,271,FALSE,0.0722275125766535,308,286.538317422488,0.159700407120952,43.2788103297781,-0.0260893393041388,-0.142354133663479
"43,15","slope",3,2,2020,"J","43,15J.9.1",312,279,2.3,1.3,39,NA,2,"standing168",NA,"esta hueco","R","FALSE","TRUE",7,2017,2023,"CH;",1.95,304.412477383877,TRUE,0.0719307342654276,312,290.345749808251,0.163921711313583,49.8998142379726,0.229882168067543,0.346146962426884
"43,15","slope",3,9,2021,"J","43,15J.9.1",309,252,1.8,1.3,NA,NA,2,"standing182",NA,NA,"R","FALSE","TRUE",7,2017,2023,"",NA,271,FALSE,0.0721529582163976,309,298.05105513571,0.130256655307673,35.2995535883794,0.136450690157965,0.136450690157965
"43,15","slope",2,18,2022,"J","43,15J.9.1",296,248,1.7,1.3,NA,NA,2,"standing210",NA,"Completamente hueco","E","FALSE","TRUE",7,2017,2023,"CH;",NA,271,FALSE,0.0731415401355923,296,287.465495754995,0.11364233289362,30.7970722141711,0.118828792953566,0.118828792953566
"43,15","slope",3,6,2023,"J","43,15J.9.1",279,244,1.7,1.3,NA,NA,2,"standing172",NA,"Completamente hueco","E","FALSE","TRUE",7,2017,2023,"CH;",NA,271,FALSE,0.0745019366031543,279,270.808250356927,0.100909824633932,27.3465624757955,NA,NA
"44,07","slope",2,22,2017,"B","44,07B.5.1",797,NA,5.28,1.6,19,NA,NA,"standing178",870,"Con corteza. Se está rajando","R",NA,NA,6,2017,2022,"AA;",0.95,388.378544009961,TRUE,0.0459997233125277,808.074773568023,NA,NA,12280.7641872831,NA,2.74682461689152
"44,07","slope",3,14,2018,"B","44,07B.5.1",777,648,5.28,1.6,23,NA,2,"standing177",870,"Con corteza. Se está rajando. Irregular 648. Hueco en el centro","R",NA,NA,6,2017,2022,"CH;AA;",1.15,364.039400821641,TRUE,0.0465842528662467,787.935021338503,654.590794917692,2.16344683616958,787.57988994865,0.0321632476234818,0.110684134274451
"44,07","slope",2,20,2019,"B","44,07B.5.1",765,593,5.28,1.6,29,NA,2,"standing165",870,NA,"R","TRUE","FALSE",6,2017,2022,"",1.45,336.548146518775,TRUE,0.0469422367466923,775.849458705976,643.632816379042,2.09497047394075,705.058430016316,0.444292460451053,0.808560249945957
"44,07","slope",3,3,2020,"B","44,07B.5.1",734,615,3.4,1.6,85,NA,2,"standing169",870,"rajado","R","TRUE","FALSE",6,2017,2022,"",4.25,233.801725593088,TRUE,0.0478936732665688,744.622315367845,673.373677313677,1.34345815084976,314.102833930773,0.380075360841931,0.232429969610635
"44,07","slope",3,8,2021,"B","44,07B.5.1",682,660,2.6,1.6,NA,NA,2,"standing183",870,NA,"E","FALSE","TRUE",6,2017,2022,"",NA,271,FALSE,0.049583698794303,692.220652981471,649.008594338854,0.918669949908313,248.959556425153,1.84213214952767,1.84213214952767
"44,07","slope",2,18,2022,"B","44,07B.5.1",398,246,1.3,0.65,NA,NA,2,"standing211",870,"se quebro y esta rajado se esta descomponiendo","V","FALSE","TRUE",6,2017,2022,"AA;",NA,271,FALSE,0.0808875022552625,377.6149889585,377.6149889585,0.145590045972476,39.4549024585409,NA,NA
"44,13","slope",3,6,2023,"F","44,13F.23.1",430,380,9.1,1.3,NA,NA,2,"standing174",1086,NA,"E","TRUE","FALSE",1,2023,2023,"",NA,271,FALSE,0.0645527477852307,430,259.8939793083,0.867659079317799,235.135610495124,NA,NA
"44,13","slope",3,8,2024,"G","44,13G.24.1",340,283,0.5,0.25,NA,NA,2,"standing135",1087,NA,"E","FALSE","TRUE",1,2024,2024,"",NA,271,FALSE,0.104575889517346,304.643101864535,331.226239604159,0.0397181126969325,10.7636085408687,NA,NA
"44,13","slope",3,6,2023,"H","44,13H.23.1",752,865,18.5,1.3,NA,NA,2,"standing175",NA,"estaba con banda esta en 43,13 en 12","E","FALSE","TRUE",1,2023,2023,"",NA,271,FALSE,0.0516968721341994,752,309.064540259518,4.32719473155023,1172.66977225011,NA,NA
"45,05","low_plateau",2,21,2017,"B","45,05B.2.1",400,NA,0.7,0.3,NA,1,2,"standing181",14995,"Sin corteza","R",NA,NA,1,2017,2017,"",200,63.4241030707988,TRUE,0.0970092014462241,363.019062137563,384.775815209602,0.0768803632501903,4.87606808290052,NA,NA
"45,05","low_plateau",3,14,2018,"E","45,05E.8.1",425,328,2.3,1.3,NA,19,2,"standing179",NA,"irregular 328. Con corteza","R",NA,NA,3,2018,2020,"",10.5263157894737,171.957680854202,TRUE,0.0648217566997841,425,398.324664310975,0.306232947826462,52.6591075093842,0.415819045883952,0.943627695694276
